platform_project_reference,datacenter_reference,platform_reference_id,platform_guid,platform_type,platform_depth,platform_name,latitude,longitude
,,,,,,,degrees_north,degrees_east
HWI,nep,FFS-FFS SE MESO,nepHWIFFS-FFS SE MESO,Underwater mooring,NaN,FFS-FFS SE MESO,23.61809,-166.13956
HWI,nep,FFS-FFS SW MESO,nepHWIFFS-FFS SW MESO,Underwater mooring,NaN,FFS-FFS SW MESO,23.63191,-166.20595
HWI,nep,FFS-RAPTURE MESO,nepHWIFFS-RAPTURE MESO,Underwater mooring,NaN,FFS-RAPTURE MESO,23.63033,-166.18883
HWI,nep,FFS-RAPTURE REEF,nepHWIFFS-RAPTURE REEF,Underwater mooring,NaN,FFS-RAPTURE REEF,23.63509,-166.1857
HWI,nep,MAUI-KAANAPALI DEEP,nepHWIMAUI-KAANAPALI DEEP,Underwater mooring,NaN,MAUI-KAANAPALI DEEP,20.92041,-156.74126
HWI,nep,MAUI-KAHULUI DEEP,nepHWIMAUI-KAHULUI DEEP,Underwater mooring,NaN,MAUI-KAHULUI DEEP,20.94734,-156.455
HWI,nep,MAUI-KALAMA DEEP,nepHWIMAUI-KALAMA DEEP,Underwater mooring,NaN,MAUI-KALAMA DEEP,20.71473,-156.48593
HWI,nep,MAUI-KALAMA SHALLOW,nepHWIMAUI-KALAMA SHALLOW,Underwater mooring,NaN,MAUI-KALAMA SHALLOW,20.72546,-156.45827
HWI,nep,MAUI-OLOWALU DEEP,nepHWIMAUI-OLOWALU DEEP,Underwater mooring,NaN,MAUI-OLOWALU DEEP,20.76218,-156.62425
HWI,nep,MAUI-OLOWALU SHALLOW,nepHWIMAUI-OLOWALU SHALLOW,Underwater mooring,NaN,MAUI-OLOWALU SHALLOW,20.80102,-156.61725
HWI,nep,MAUI-PALAUEA DEEP,nepHWIMAUI-PALAUEA DEEP,Underwater mooring,NaN,MAUI-PALAUEA DEEP,20.66659,-156.46616
HWI,nep,MAUI-PALAUEA SHALLOW,nepHWIMAUI-PALAUEA SHALLOW,Underwater mooring,NaN,MAUI-PALAUEA SHALLOW,20.66983,-156.44591
HWI,nep,MAUI-WAIEHU SHALLOW,nepHWIMAUI-WAIEHU SHALLOW,Underwater mooring,NaN,MAUI-WAIEHU SHALLOW,20.90974,-156.47993
HWI,nep,OAHU-COCONUT - HIMB SE,nepHWIOAHU-COCONUT - HIMB SE,Underwater mooring,NaN,OAHU-COCONUT - HIMB SE,21.43453,-157.78382
HWI,nep,OAHU-GR5,nepHWIOAHU-GR5,Underwater mooring,NaN,OAHU-GR5,21.49908,-157.82785
HWI,nep,OAHU-KANEOHE MIDBAY,nepHWIOAHU-KANEOHE MIDBAY,Underwater mooring,NaN,OAHU-KANEOHE MIDBAY,21.46295,-157.81978
HWI,nep,OAHU-KIPAPA DEEP,nepHWIOAHU-KIPAPA DEEP,Underwater mooring,NaN,OAHU-KIPAPA DEEP,21.50922,-157.76558
HWI,nep,OAHU-KIPAPA MEDIUM,nepHWIOAHU-KIPAPA MEDIUM,Underwater mooring,NaN,OAHU-KIPAPA MEDIUM,21.49728,-157.77423
HWI,nep,OAHU-KIPAPA SHALLOW,nepHWIOAHU-KIPAPA SHALLOW,Underwater mooring,NaN,OAHU-KIPAPA SHALLOW,21.49008,-157.7788
HWI,nep,OAHU-LILIPUNA,nepHWIOAHU-LILIPUNA,Underwater mooring,NaN,OAHU-LILIPUNA,21.43198,-157.79348
HWI,nep,OAHU-MOKU MANU,nepHWIOAHU-MOKU MANU,Underwater mooring,NaN,OAHU-MOKU MANU,21.50158,-157.79359
HWI,nep,OAHU-NORTH SHORE SHARK ADVENTURES BUOY,nepHWIOAHU-NORTH SHORE SHARK ADVENTURES BUOY,Underwater mooring,NaN,OAHU-NORTH SHORE SHARK ADVENTURES BUOY,21.62013,-158.15256
HWI,nep,OAHU-REEF 44,nepHWIOAHU-REEF 44,Underwater mooring,NaN,OAHU-REEF 44,21.4767,-157.8299
HWI,nep,OAHU-SUNSET BEACH,nepHWIOAHU-SUNSET BEACH,Underwater mooring,NaN,OAHU-SUNSET BEACH,21.6771,-158.04376
HWI,nep,OAHU-ULUA BARGE,nepHWIOAHU-ULUA BARGE,Underwater mooring,NaN,OAHU-ULUA BARGE,21.52571,-157.81158
HWI,nep,OAHU-WAIKIKI EAST DEEP,nepHWIOAHU-WAIKIKI EAST DEEP,Underwater mooring,NaN,OAHU-WAIKIKI EAST DEEP,21.2714,-157.35452
HWI,nep,OAHU-WAIKIKI EAST MID,nepHWIOAHU-WAIKIKI EAST MID,Underwater mooring,NaN,OAHU-WAIKIKI EAST MID,21.27365,-157.35456
HWI,nep,OAHU-WAIKIKI EAST SHALLOW,nepHWIOAHU-WAIKIKI EAST SHALLOW,Underwater mooring,NaN,OAHU-WAIKIKI EAST SHALLOW,21.27628,-157.85495
HWI,nep,OAHU-WAIKIKI WEST DEEP,nepHWIOAHU-WAIKIKI WEST DEEP,Underwater mooring,NaN,OAHU-WAIKIKI WEST DEEP,21.27448,-157.89993
HWI,nep,OAHU-WAIKIKI WEST MID,nepHWIOAHU-WAIKIKI WEST MID,Underwater mooring,NaN,OAHU-WAIKIKI WEST MID,21.28025,-157.89535
HWI,nep,OAHU-WAIKIKI WEST SHALLOW,nepHWIOAHU-WAIKIKI WEST SHALLOW,Underwater mooring,NaN,OAHU-WAIKIKI WEST SHALLOW,21.2833,-157.89308
HWI,nep,PHR-MESO MID CHANNEL,nepHWIPHR-MESO MID CHANNEL,Underwater mooring,NaN,PHR-MESO MID CHANNEL,27.78388,-175.85747
HWI,nep,Kahuui Mid,nepHWIKahuui Mid,Underwater mooring,NaN,Kahuui Mid,20.92818,-156.45049
HWI,nep,Main Channel - West Side,nepHWIMain Channel - West Side,Underwater mooring,NaN,Main Channel - West Side,27.79091667,-175.863
HWI,nep,Meso Mid Ledge,nepHWIMeso Mid Ledge,Underwater mooring,NaN,Meso Mid Ledge,27.76528,-175.89598
HWI,nep,Outer North K Bay,nepHWIOuter North K Bay,Underwater mooring,NaN,Outer North K Bay,21.50165,-157.79363
HWI,nep,Pailolo,nepHWIPailolo,Underwater mooring,NaN,Pailolo,21.126429,-156.703885
HWI,nep,Palauea Deep,nepHWIPalauea Deep,Underwater mooring,NaN,Palauea Deep,20.66627,-156.46614
HWI,nep,SE Channel,nepHWISE Channel,Underwater mooring,NaN,SE Channel,27.78701667,-175.83623333
HWI,nep,Turtle Cave,nepHWITurtle Cave,Underwater mooring,NaN,Turtle Cave,21.473889,-157.778611
HWI,nep,Waikiki West Mid,nepHWIWaikiki West Mid,Underwater mooring,NaN,Waikiki West Mid,21.28,-157.89531
INDARM,nep,IND_ARM001,nepINDARMIND_ARM001,Underwater mooring,18.3,IND_ARM001,49.29152,-122.95393
INDARM,nep,IND_ARM002,nepINDARMIND_ARM002,Underwater mooring,42.1,IND_ARM002,49.29737,-122.95556
JDF,nep,NJDF011,nepJDFNJDF011,Underwater mooring,165.0,NJDF011,48.3222,-123.9934
JDF,nep,NJDF012,nepJDFNJDF012,Underwater mooring,170.0,NJDF012,48.3168,-124.0002
JDF,nep,NJDF013,nepJDFNJDF013,Underwater mooring,177.0,NJDF013,48.3115,-124.0069
JDF,nep,NJDF014,nepJDFNJDF014,Underwater mooring,184.0,NJDF014,48.3059,-124.0133
JDF,nep,NJDF015,nepJDFNJDF015,Underwater mooring,184.0,NJDF015,48.3006,-124.0202
JDF,nep,NJDF016,nepJDFNJDF016,Underwater mooring,190.0,NJDF016,48.2952,-124.0269
JDF,nep,NJDF017,nepJDFNJDF017,Underwater mooring,190.0,NJDF017,48.2897,-124.0337
JDF,nep,NJDF018,nepJDFNJDF018,Underwater mooring,185.0,NJDF018,48.2844,-124.0405
JDF,nep,NJDF019,nepJDFNJDF019,Underwater mooring,182.0,NJDF019,48.2789,-124.0469
JDF,nep,NJDF020,nepJDFNJDF020,Underwater mooring,180.0,NJDF020,48.2735,-124.0536
JDF,nep,NJDF021,nepJDFNJDF021,Underwater mooring,180.0,NJDF021,48.2681,-124.0603
JDF,nep,NJDF022,nepJDFNJDF022,Underwater mooring,170.0,NJDF022,48.2626,-124.0669
JDF,nep,NJDF023,nepJDFNJDF023,Underwater mooring,170.0,NJDF023,48.2572,-124.0737
JDF,nep,NJDF024,nepJDFNJDF024,Underwater mooring,150.0,NJDF024,48.2463,-124.0871
JDF,nep,NJDF025,nepJDFNJDF025,Underwater mooring,133.0,NJDF025,48.2518,-124.0802
JDF,nep,NJDF026,nepJDFNJDF026,Underwater mooring,150.0,NJDF026,48.241,-124.0938
JDF,nep,NJDF027,nepJDFNJDF027,Underwater mooring,147.0,NJDF027,48.2355,-124.1005
JDF,nep,NJDF028,nepJDFNJDF028,Underwater mooring,130.0,NJDF028,48.2302,-124.1072
JDF,nep,NJDF029,nepJDFNJDF029,Underwater mooring,70.0,NJDF029,48.2246,-124.1141
JDF,nep,JDF031,nepJDFJDF031,Underwater mooring,54.9,JDF031,48.22032,-124.10104
JDF,nep,JDF005,nepJDFJDF005,Underwater mooring,120.0,JDF005,48.3559,-123.95138
JDF,nep,JDF008,nepJDFJDF008,Underwater mooring,140.0,JDF008,48.33848,-123.97333
JDF,nep,JDF009,nepJDFJDF009,Underwater mooring,152.0,JDF009,48.33168,-123.97857
JDF,nep,JDF010,nepJDFJDF010,Underwater mooring,165.0,JDF010,48.32558,-123.98545
JDF,nep,JDF012,nepJDFJDF012,Underwater mooring,174.0,JDF012,48.313,-123.9994
JDF,nep,JDF017,nepJDFJDF017,Underwater mooring,189.0,JDF017,48.27874,-124.03619
JDF,nep,JDF020,nepJDFJDF020,Underwater mooring,182.0,JDF020,48.26402,-124.06326
JDF,nep,JDF021,nepJDFJDF021,Underwater mooring,176.0,JDF021,48.25927,-124.07282
JDF,nep,JDF027,nepJDFJDF027,Underwater mooring,71.0,JDF027,48.22396,-124.11169
JDF,nep,JDF028,nepJDFJDF028,Underwater mooring,151.8,JDF028,48.23439,-124.0826
JDF,nep,JDF-ST01,nepJDFJDF-ST01,Underwater mooring,140.0,JDF-ST01,48.33667,-123.96877
JDF,nep,JDF-ST02,nepJDFJDF-ST02,Underwater mooring,140.0,JDF-ST02,48.33487,-123.97104
JDF,nep,JDF016,nepJDFJDF016,Underwater mooring,190.0,JDF016,48.28286,-124.02527
JDF,nep,JDF018,nepJDFJDF018,Underwater mooring,182.0,JDF018,48.27439,-124.04577
JDF,nep,NJDF001,nepJDFNJDF001,Underwater mooring,15.0,NJDF001,48.3764,-123.9261
JDF,nep,NJDF002,nepJDFNJDF002,Underwater mooring,80.0,NJDF002,48.3711,-123.933
JDF,nep,NJDF003,nepJDFNJDF003,Underwater mooring,105.0,NJDF003,48.3656,-123.9397
JDF,nep,NJDF004,nepJDFNJDF004,Underwater mooring,115.0,NJDF004,48.3602,-123.9463
JDF,nep,NJDF005,nepJDFNJDF005,Underwater mooring,120.0,NJDF005,48.3548,-123.9529
JDF,nep,NJDF006,nepJDFNJDF006,Underwater mooring,130.0,NJDF006,48.3493,-123.9597
JDF,nep,NJDF007,nepJDFNJDF007,Underwater mooring,135.0,NJDF007,48.344,-123.9664
JDF,nep,NJDF008,nepJDFNJDF008,Underwater mooring,140.0,NJDF008,48.3385,-123.9731
JDF,nep,NJDF009,nepJDFNJDF009,Underwater mooring,145.0,NJDF009,48.3332,-123.9798
JDF,nep,NJDF010,nepJDFNJDF010,Underwater mooring,160.0,NJDF010,48.3277,-123.9866
JDF,nep,JDF001,nepJDFJDF001,Underwater mooring,43.0,JDF001,48.37382,-123.92098
JDF,nep,JDF002,nepJDFJDF002,Underwater mooring,63.0,JDF002,48.3721,-123.92668
JDF,nep,JDF003,nepJDFJDF003,Underwater mooring,107.0,JDF003,48.36703,-123.93523
JDF,nep,JDF004,nepJDFJDF004,Underwater mooring,110.0,JDF004,48.36168,-123.94363
ABO,OTN-Global,Baff01-01,OTN-GlobalABOBaff01-01,Underwater mooring,700.0,Baff01-01,71.9783,-71.4421
ABO,OTN-Global,Baff01-02,OTN-GlobalABOBaff01-02,Underwater mooring,900.0,Baff01-02,72.0093,-71.3446
ABO,OTN-Global,Baff01-03,OTN-GlobalABOBaff01-03,Underwater mooring,1100.0,Baff01-03,72.0422,-71.2405
ABO,OTN-Global,Baff03-01,OTN-GlobalABOBaff03-01,Underwater mooring,702.0,Baff03-01,70.6832,-66.8139
ABO,OTN-Global,Baff03-02,OTN-GlobalABOBaff03-02,Underwater mooring,900.0,Baff03-02,70.687,-66.7662
ABO,OTN-Global,Baff03-03,OTN-GlobalABOBaff03-03,Underwater mooring,1100.0,Baff03-03,70.6934,-66.6869
ABO,OTN-Global,Baff04-01,OTN-GlobalABOBaff04-01,Underwater mooring,1100.0,Baff04-01,68.9778,-64.0851
ABO,OTN-Global,Baff04-02,OTN-GlobalABOBaff04-02,Underwater mooring,900.0,Baff04-02,68.9788,-64.1834
ABO,OTN-Global,Baff04-03,OTN-GlobalABOBaff04-03,Underwater mooring,700.0,Baff04-03,68.9788,-64.2561
ABO,OTN-Global,Baff06-01,OTN-GlobalABOBaff06-01,Underwater mooring,589.0,Baff06-01,67.6442,-62.4104
ABO,OTN-Global,Baff06-02,OTN-GlobalABOBaff06-02,Underwater mooring,1000.0,Baff06-02,67.6863,-62.3711
ABO,OTN-Global,Baff06-03,OTN-GlobalABOBaff06-03,Underwater mooring,1034.0,Baff06-03,67.7546,-62.3085
ABO,OTN-Global,Baff07-01,OTN-GlobalABOBaff07-01,Underwater mooring,997.0,Baff07-01,66.8398,-59.4322
ABO,OTN-Global,Baff07-02,OTN-GlobalABOBaff07-02,Underwater mooring,859.0,Baff07-02,66.7164,-59.6917
ABO,OTN-Global,Baff07-03,OTN-GlobalABOBaff07-03,Underwater mooring,651.0,Baff07-03,66.5973,-59.9616
ABO,OTN-Global,Nar01-01,OTN-GlobalABONar01-01,Underwater mooring,1116.0,Nar01-01,68.1608,-59.7771
ABO,OTN-Global,Nar01-02,OTN-GlobalABONar01-02,Underwater mooring,1024.0,Nar01-02,68.1631,-59.7416
ABO,OTN-Global,Nar01-03,OTN-GlobalABONar01-03,Underwater mooring,972.0,Nar01-03,68.1646,-59.7192
ABO,OTN-Global,Nar01-04,OTN-GlobalABONar01-04,Underwater mooring,702.0,Nar01-04,68.1697,-59.6212
ABO,OTN-Global,Nar02-01,OTN-GlobalABONar02-01,Underwater mooring,1085.0,Nar02-01,67.8498,-59.3662
ABO,OTN-Global,Nar02-02,OTN-GlobalABONar02-02,Underwater mooring,934.0,Nar02-02,67.8575,-59.3253
ABO,OTN-Global,Nar02-03,OTN-GlobalABONar02-03,Underwater mooring,815.0,Nar02-03,67.8647,-59.2984
ABO,OTN-Global,Nar02-04,OTN-GlobalABONar02-04,Underwater mooring,647.0,Nar02-04,67.8774,-59.2457
ABO,OTN-Global,Nar03-01,OTN-GlobalABONar03-01,Underwater mooring,1104.0,Nar03-01,67.6398,-58.9723
ABO,OTN-Global,Nar03-02,OTN-GlobalABONar03-02,Underwater mooring,1019.0,Nar03-02,67.6475,-58.9476
ABO,OTN-Global,Nar03-03,OTN-GlobalABONar03-03,Underwater mooring,875.0,Nar03-03,67.6559,-58.9188
ABO,OTN-Global,Nar03-04,OTN-GlobalABONar03-04,Underwater mooring,709.0,Nar03-04,67.6657,-58.8859
ABO,OTN-Global,Nar04-01,OTN-GlobalABONar04-01,Underwater mooring,1100.0,Nar04-01,67.4064,-58.4661
ABO,OTN-Global,Nar04-02,OTN-GlobalABONar04-02,Underwater mooring,1002.0,Nar04-02,67.4363,-58.3335
ABO,OTN-Global,Nar04-03,OTN-GlobalABONar04-03,Underwater mooring,905.0,Nar04-03,67.4538,-58.2862
ABO,OTN-Global,Nar04-04,OTN-GlobalABONar04-04,Underwater mooring,701.0,Nar04-04,67.4741,-58.2206
ABO,OTN-Global,Nar05-01,OTN-GlobalABONar05-01,Underwater mooring,952.0,Nar05-01,67.25,-60.5
ABO,OTN-Global,Nar05-02,OTN-GlobalABONar05-02,Underwater mooring,990.0,Nar05-02,67.2495,-60.3825
ABO,OTN-Global,Nar05-03,OTN-GlobalABONar05-03,Underwater mooring,1024.0,Nar05-03,67.2504,-60.2548
ACB,OTN-Global,ACB001,OTN-GlobalACBACB001,Underwater mooring,9.5,ACB001,68.9393,-108.5106
ACB,OTN-Global,ACB003,OTN-GlobalACBACB003,Underwater mooring,1.5,ACB003,69.1753,-107.1322
ACB,OTN-Global,ACB004,OTN-GlobalACBACB004,Underwater mooring,8.0,ACB004,69.1513,-107.0895
ACB,OTN-Global,ACB005,OTN-GlobalACBACB005,Underwater mooring,8.0,ACB005,69.1444,-107.0526
ACB,OTN-Global,ACB006,OTN-GlobalACBACB006,Underwater mooring,11.0,ACB006,69.4628,-106.6969
ACB,OTN-Global,ACB007,OTN-GlobalACBACB007,Underwater mooring,14.0,ACB007,69.3983,-106.3289
ACB,OTN-Global,ACB008,OTN-GlobalACBACB008,Underwater mooring,9.6,ACB008,69.4052,-106.3515
ACB,OTN-Global,ACB009,OTN-GlobalACBACB009,Underwater mooring,10.0,ACB009,69.4009,-105.1558
ACB,OTN-Global,ACB010,OTN-GlobalACBACB010,Underwater mooring,3.8,ACB010,69.4053,-106.3001
ACB,OTN-Global,ACB011,OTN-GlobalACBACB011,Underwater mooring,6.0,ACB011,69.2519,-105.8271
ACB,OTN-Global,ACB012,OTN-GlobalACBACB012,Underwater mooring,40.0,ACB012,69.1138,-105.0355
ACB,OTN-Global,ACB013,OTN-GlobalACBACB013,Underwater mooring,8.3,ACB013,69.0228,-107.2993
ACB,OTN-Global,ACB014,OTN-GlobalACBACB014,Underwater mooring,23.5,ACB014,69.0222,-107.2742
ACB,OTN-Global,ACB015,OTN-GlobalACBACB015,Underwater mooring,8.5,ACB015,69.3721,-106.7769
ACB,OTN-Global,ACB016,OTN-GlobalACBACB016,Underwater mooring,20.0,ACB016,69.37,-106.7425
ACB,OTN-Global,ACB017,OTN-GlobalACBACB017,Underwater mooring,8.8,ACB017,69.4651,-106.4652
ACB,OTN-Global,ACB018,OTN-GlobalACBACB018,Underwater mooring,9.0,ACB018,69.4593,-106.4805
ACB,OTN-Global,ACB019,OTN-GlobalACBACB019,Underwater mooring,7.2,ACB019,69.3462,-106.3219
ACB,OTN-Global,ACB020,OTN-GlobalACBACB020,Underwater mooring,9.2,ACB020,69.3473,-106.3525
ACB,OTN-Global,ACB021,OTN-GlobalACBACB021,Underwater mooring,22.0,ACB021,69.1464,-105.9717
ACB,OTN-Global,ACB022,OTN-GlobalACBACB022,Underwater mooring,20.0,ACB022,69.1407,-105.9854
ACB,OTN-Global,ACB023,OTN-GlobalACBACB023,Underwater mooring,25.0,ACB023,69.088,-105.299
ACB,OTN-Global,ACB024,OTN-GlobalACBACB024,Underwater mooring,48.0,ACB024,69.0832,-105.3231
ACB,OTN-Global,ACB025,OTN-GlobalACBACB025,Underwater mooring,12.4,ACB025,69.2508,-106.8852
ACB,OTN-Global,ACB026,OTN-GlobalACBACB026,Underwater mooring,21.5,ACB026,69.2501,-106.8553
ACB,OTN-Global,ACB027,OTN-GlobalACBACB027,Underwater mooring,41.0,ACB027,69.249,-106.823
ACB,OTN-Global,ACB028,OTN-GlobalACBACB028,Underwater mooring,60.3,ACB028,69.2481,-106.7959
ACB,OTN-Global,ACB029,OTN-GlobalACBACB029,Underwater mooring,63.0,ACB029,69.2474,-106.7686
ACB,OTN-Global,ACB030,OTN-GlobalACBACB030,Underwater mooring,64.0,ACB030,69.246,-106.7423
ACB,OTN-Global,ACB031,OTN-GlobalACBACB031,Underwater mooring,59.6,ACB031,69.2453,-106.7134
ACB,OTN-Global,ACB032,OTN-GlobalACBACB032,Underwater mooring,49.4,ACB032,69.2442,-106.683
ACB,OTN-Global,ACB033,OTN-GlobalACBACB033,Underwater mooring,59.6,ACB033,69.2432,-106.6549
ACB,OTN-Global,ACB034,OTN-GlobalACBACB034,Underwater mooring,63.2,ACB034,69.2425,-106.6283
ACB,OTN-Global,ACB035,OTN-GlobalACBACB035,Underwater mooring,48.0,ACB035,69.2414,-106.5986
ACB,OTN-Global,ACB036,OTN-GlobalACBACB036,Underwater mooring,40.5,ACB036,69.2405,-106.5658
ACB,OTN-Global,ACB037,OTN-GlobalACBACB037,Underwater mooring,45.0,ACB037,69.2393,-106.5379
ACB,OTN-Global,ACB038,OTN-GlobalACBACB038,Underwater mooring,47.0,ACB038,69.2385,-106.5105
ACB,OTN-Global,ACB039,OTN-GlobalACBACB039,Underwater mooring,37.4,ACB039,69.2372,-106.4779
ACB,OTN-Global,ACB040,OTN-GlobalACBACB040,Underwater mooring,36.0,ACB040,69.2363,-106.4444
ACB,OTN-Global,ACB041,OTN-GlobalACBACB041,Underwater mooring,15.3,ACB041,69.2355,-106.4142
ACB,OTN-Global,ACB042,OTN-GlobalACBACB042,Underwater mooring,8.0,ACB042,69.1544,-107.078
ACB,OTN-Global,ACB043,OTN-GlobalACBACB043,Underwater mooring,7.4,ACB043,69.4142,-106.1748
ACB,OTN-Global,ACB070,OTN-GlobalACBACB070,Underwater mooring,5.6,ACB070,69.4631,-105.5118
ACB,OTN-Global,ACB069,OTN-GlobalACBACB069,Underwater mooring,10.3,ACB069,69.4595,-104.6015
ACB,OTN-Global,ACB044,OTN-GlobalACBACB044,Underwater mooring,45.3,ACB044,69.2374,-106.4863
ACB,OTN-Global,ACB045,OTN-GlobalACBACB045,Underwater mooring,45.0,ACB045,69.2388,-106.5279
ACB,OTN-Global,ACB046,OTN-GlobalACBACB046,Underwater mooring,42.2,ACB046,69.2405,-106.5697
ACB,OTN-Global,ACB047,OTN-GlobalACBACB047,Underwater mooring,56.0,ACB047,69.2416,-106.6118
ACB,OTN-Global,ACB048,OTN-GlobalACBACB048,Underwater mooring,59.9,ACB048,69.2431,-106.6546
ACB,OTN-Global,ACB049,OTN-GlobalACBACB049,Underwater mooring,53.1,ACB049,69.2447,-106.6962
ACB,OTN-Global,ACB050,OTN-GlobalACBACB050,Underwater mooring,62.7,ACB050,69.2457,-106.7366
ACB,OTN-Global,ACB051,OTN-GlobalACBACB051,Underwater mooring,64.1,ACB051,69.2476,-106.7793
ACB,OTN-Global,ACB052,OTN-GlobalACBACB052,Underwater mooring,44.3,ACB052,69.2489,-106.8199
ACB,OTN-Global,ACB053,OTN-GlobalACBACB053,Underwater mooring,8.5,ACB053,69.4864,-104.3379
ACB,OTN-Global,ACB054,OTN-GlobalACBACB054,Underwater mooring,7.0,ACB054,69.554,-104.1778
ACB,OTN-Global,ACB055,OTN-GlobalACBACB055,Underwater mooring,6.0,ACB055,69.7241,-104.4968
ACB,OTN-Global,ACB056,OTN-GlobalACBACB056,Underwater mooring,9.0,ACB056,69.8725,-104.8563
ACB,OTN-Global,ACB057,OTN-GlobalACBACB057,Underwater mooring,6.5,ACB057,69.7699,-104.3603
ACB,OTN-Global,ACB058,OTN-GlobalACBACB058,Underwater mooring,9.3,ACB058,69.4412,-106.6698
ACB,OTN-Global,ACB059,OTN-GlobalACBACB059,Underwater mooring,13.0,ACB059,69.4387,-106.6944
ACB,OTN-Global,ACB060,OTN-GlobalACBACB060,Underwater mooring,8.0,ACB060,69.1504,-107.0775
ACB,OTN-Global,ACB061,OTN-GlobalACBACB061,Underwater mooring,NaN,ACB061,69.3743,-105.0409
ACB,OTN-Global,ACB062,OTN-GlobalACBACB062,Underwater mooring,3.8,ACB062,69.4029,-106.2958
ACB,OTN-Global,ACB063,OTN-GlobalACBACB063,Underwater mooring,4.0,ACB063,69.4172,-106.1406
ACB,OTN-Global,ACB064,OTN-GlobalACBACB064,Underwater mooring,6.0,ACB064,69.3657,-106.0173
ACB,OTN-Global,ACB065,OTN-GlobalACBACB065,Underwater mooring,5.5,ACB065,69.392,-105.7693
ACB,OTN-Global,ACB066,OTN-GlobalACBACB066,Underwater mooring,7.3,ACB066,69.3287,-104.8042
ACB,OTN-Global,ACB067,OTN-GlobalACBACB067,Underwater mooring,22.1,ACB067,69.3973,-104.5619
ACB,OTN-Global,ACB068,OTN-GlobalACBACB068,Underwater mooring,20.6,ACB068,69.4049,-104.5739
ACB,OTN-Global,ACB071,OTN-GlobalACBACB071,Underwater mooring,5.0,ACB071,69.4727,-105.8375
ACB,OTN-Global,ACB072,OTN-GlobalACBACB072,Underwater mooring,16.4,ACB072,69.4335,-105.1671
ACB,OTN-Global,ACB073,OTN-GlobalACBACB073,Underwater mooring,21.2,ACB073,69.4262,-105.1615
ACB,OTN-Global,ACB074,OTN-GlobalACBACB074,Underwater mooring,50.0,ACB074,69.4181,-105.1573
ACB,OTN-Global,ACB075,OTN-GlobalACBACB075,Underwater mooring,32.0,ACB075,69.4098,-105.1471
ACB,OTN-Global,ACB076,OTN-GlobalACBACB076,Underwater mooring,4.0,ACB076,69.5283,-106.9399
ACB,OTN-Global,ACB-ST01,OTN-GlobalACBACB-ST01,Underwater mooring,NaN,ACB-ST01,69.5309,-106.9513167
ACB,OTN-Global,ACB-ST02,OTN-GlobalACBACB-ST02,Underwater mooring,NaN,ACB-ST02,69.24453,-106.68295
ACB,OTN-Global,ACB-ST03,OTN-GlobalACBACB-ST03,Underwater mooring,NaN,ACB-ST03,69.40258,-106.34234
ACS,OTN-Global,ACS-SB1,OTN-GlobalACSACS-SB1,Underwater mooring,1500.0,ACS-SB1,65.6311,-65.9246
ACS,OTN-Global,ACS-SD3,OTN-GlobalACSACS-SD3,Underwater mooring,1500.0,ACS-SD3,65.3568,-65.7087
ACS,OTN-Global,Satellite-2011-Ring Seal,OTN-GlobalACSSatellite-2011-Ring Seal,Underwater mooring,NaN,Satellite-2011-Ring Seal,65.968,-66.35
ACS,OTN-Global,ACS-SD2,OTN-GlobalACSACS-SD2,Underwater mooring,1500.0,ACS-SD2,65.3492,-65.7479
ACS,OTN-Global,ACS010,OTN-GlobalACSACS010,Underwater mooring,227.0,ACS010,65.96793,-66.35099
ACS,OTN-Global,ACS-SE2,OTN-GlobalACSACS-SE2,Underwater mooring,960.0,ACS-SE2,65.2377,-65.5144
ACS,OTN-Global,ACS-SD1,OTN-GlobalACSACS-SD1,Underwater mooring,1500.0,ACS-SD1,65.3415,-65.7868
ACS,OTN-Global,ACS-WG3,OTN-GlobalACSACS-WG3,Underwater mooring,249.0,ACS-WG3,65.9867,-66.4388
ACS,OTN-Global,ACS001,OTN-GlobalACSACS001,Underwater mooring,177.4,ACS001,66.01957,-66.61344
ACS,OTN-Global,ACS-WA4R1,OTN-GlobalACSACS-WA4R1,Underwater mooring,275.0,ACS-WA4R1,66.1768,-66.7763
ACS,OTN-Global,ACS011,OTN-GlobalACSACS011,Underwater mooring,271.0,ACS011,65.96146,-66.3215
ACS,OTN-Global,ACS-SA1,OTN-GlobalACSACS-SA1,Underwater mooring,1500.0,ACS-SA1,65.8266,-66.1373
ACS,OTN-Global,ACS-WG4,OTN-GlobalACSACS-WG4,Underwater mooring,431.0,ACS-WG4,65.9764,-66.4685
ACS,OTN-Global,ACS-ST01,OTN-GlobalACSACS-ST01,Underwater mooring,234.0,ACS-ST01,65.96471167,-66.33651833
ACS,OTN-Global,ACS-ST02,OTN-GlobalACSACS-ST02,Underwater mooring,265.0,ACS-ST02,65.96625667,-66.344395
ACS,OTN-Global,ACS002,OTN-GlobalACSACS002,Underwater mooring,117.0,ACS002,66.01829,-66.58431
ACS,OTN-Global,ACS003,OTN-GlobalACSACS003,Underwater mooring,82.0,ACS003,66.01186,-66.55526
ACS,OTN-Global,ACS004,OTN-GlobalACSACS004,Underwater mooring,173.0,ACS004,66.00568,-66.52592
ACS,OTN-Global,ACS005,OTN-GlobalACSACS005,Underwater mooring,115.0,ACS005,65.99931,-66.49643
ACS,OTN-Global,ACS006,OTN-GlobalACSACS006,Underwater mooring,375.0,ACS006,65.99328,-66.46783
